Ticker,Market Cap,Div,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Earnings,Price,Change,Volume
DKL,756.49M,10.33%,11.00%,34.30%,14.80%,2.40,1.80,4.25,4.25,31.50%,17.60%,9.70%,Nov 06/a,31.27,2.24%
RC,506.54M,10.32%,2.20%,10.50%,0.80%,-,-,3.81,0.00,39.80%,11.00%,35.70%,-,15.35,-0.97%
NS,2.55B,10.32%,2.10%,8.00%,6.10%,0.70,0.60,2.02,2.06,65.10%,18.60%,7.40%,Nov 05/b,23.85,2.60%
NMFC,1.00B,10.31%,-,-,-,-,-,-,-,-,-,-,Nov 07/a,13.36,1.33%
DDF,87.26M,10.31%,-,-,-,-,-,-,-,-,-,-,-,11.79,3.88%
NRT,67.83M,10.30%,380.30%,-,7022.10%,1.10,1.10,0.00,0.00,90.10%,90.50%,90.20%,Nov 15,7.19,-2.57%
ETW,1.13B,10.29%,-,-,-,-,-,-,-,-,-,-,-,10.84,2.36%
AVK,500.28M,10.22%,-,-,-,-,-,-,-,-,-,-,-,13.97,1.31%
SEMG,1.50B,10.22%,-1.20%,-3.90%,2.20%,1.10,1.00,1.60,1.60,28.10%,4.80%,-2.60%,Nov 07/a,18.55,0.27%
DHY,243.14M,10.21%,-,-,-,-,-,-,-,-,-,-,-,2.34,-0.43%
VEON,5.22B,10.18%,-2.40%,-10.70%,4.90%,0.60,0.50,2.55,2.98,77.10%,16.20%,-4.80%,Nov 08/b,2.81,-1.58%
KNOP,684.05M,10.17%,5.10%,14.90%,5.80%,0.50,0.50,1.61,1.73,79.00%,44.90%,35.80%,Dec 04/b,20.41,-0.20%
ADES,196.70M,10.16%,41.90%,46.50%,-35.20%,9.90,9.80,0.00,0.00,-12.50%,-75.20%,-,Nov 05/a,9.90,0.61%
SAR,153.34M,10.15%,-,-,-,-,-,-,-,-,-,-,Oct 10/a,20.94,2.12%
CDMOP,1.45B,10.14%,-,-,-,-,-,-,-,-,-,-,-,26.03,0.70%
INB,-,10.13%,-,-,-,-,-,-,-,-,-,-,-,8.28,1.10%
MIE,-,10.12%,-,-,-,-,-,-,-,-,-,-,-,9.18,0.99%
NEWT,361.00M,10.11%,0.00%,0.00%,-,-,-,0.89,0.00,-,25.30%,0.00%,Nov 07/a,19.45,2.42%
GCV,68.28M,10.11%,-,-,-,-,-,-,-,-,-,-,-,4.86,2.22%
ETO,317.76M,10.09%,-,-,-,-,-,-,-,-,-,-,-,21.73,1.54%
APU,3.53B,10.09%,3.80%,21.20%,9.50%,0.80,0.60,3.92,4.20,52.50%,13.30%,5.60%,Nov 12/a,35.61,-5.42%
SPKEP,-,10.07%,-,-,-,-,-,-,-,-,-,-,-,21.55,-0.92%
GUT,316.96M,10.07%,-,-,-,-,-,-,-,-,-,-,-,6.00,0.67%
HTGC,1.19B,10.02%,-,-,-,-,-,-,-,-,-,-,Nov 01/a,12.57,1.66%
VIV,18.90B,10.02%,6.80%,10.00%,7.10%,0.90,0.90,0.07,0.09,52.90%,19.50%,16.10%,Oct 31,11.61,0.26%
GEL,2.72B,10.01%,-0.20%,-0.80%,3.80%,1.50,1.30,2.00,2.00,21.80%,8.40%,-0.60%,Nov 01/b,22.04,2.18%
REM,-,10.01%,-,-,-,-,-,-,-,-,-,-,-,42.79,0.52%
FCO,73.29M,10.00%,-,-,-,-,-,-,-,-,-,-,-,8.17,-2.71%
